"accession"	"Assigned_population"	"Country"	"Province"	"Collecting_locality"	"Local_name"	"Notes_from_original_collections"	"Latitude"	"Longitude"	"part_of_varitome"	"Species"	"Taxon"	"TGRC"	"CC"	"EA"	"PI"	"TS"	"SV Count"	"SV Collector Rank"	"SRA ID"	"Yield (bp)"	"part_of_alonge"	"available_usda"	"available_tgrc"	"have_accession"	"have_from_matthias"	"have_from_tgrc"	"varitome_ordered_from_tgrc"
"75"	"BGV006148"	"unassigned"	"ECU"	"Loja"	"El Rosario.Chaguarpamba;Loja"	"Tomate de jardín"	"farmland, primitive cultivar, intermediate SP-ceras"	"-3.7913888889999998"	"-79.613055560000006"	TRUE	NA	NA	"LA4663"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"76"	"BGV005912"	"SLC ECU"	"ECU"	"Zamora Chinchipe"	"Yantzaza.Yantzaza;Zamora Chinchipe"	"Tomate"	NA	"-3.8333333330000001"	"-78.75"	TRUE	NA	NA	"LA4662"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"77"	"BGV006225"	"SLC ECU"	"ECU"	"Morona Santiago"	"Comunidad Shuar Sharup.Gualaquiza;Morona Santiago"	"Tomate riñón"	"kidney tomate, primitive cultivar"	"-3"	"-78"	TRUE	NA	NA	"LA4666"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"78"	"BGV006234"	"SLC ECU"	"ECU"	"Zamora Chinchipe"	"Timbara.Zamora;Zamora Chinchipe"	"Tomate riñón"	"kidney tomate, primitive cultivar"	"-4.0269444439999997"	"-78.882777779999998"	TRUE	NA	NA	"LA4671"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"79"	"BGV005895"	"SLC MEX"	"ECU"	"Zamora Chinchipe"	"Timbara.Zamora;Zamora Chinchipe"	"Tomatillo"	NA	"-4.0333333329999999"	"-78.883333329999999"	TRUE	NA	NA	"LA4661"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"80"	"BGV006906"	"SLC ECU"	"ECU"	"Morona Santiago"	"Yurupaza;Morona Santiago"	"unknown"	"backyard, primitive cultivar"	"-4.0333333329999999"	"-78.883333329999999"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4701"	NA	NA	NA	NA	21597	"2"	"Pending"	"Pending"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"81"	"PI129026"	"SLC ECU"	"ECU"	"Guayas"	"Market Guayaquil"	"unknown"	"SLL en ARS GRIN. Fruit medium, flat, rough, very deep scarlet. From the market at Guayaquil, (1938)"	"-2.016791"	"-80.060473000000002"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"82"	"PI129033"	"SLC ECU"	"ECU"	"Guayas"	"Market Guayaquil"	"unknown"	"SLL en ARS GRIN. Fruit small, very rough, flat, many celled. From the market at Guayaquil (1938)"	"-2.016791"	"-80.060473000000002"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	"PI129033"	NA	25448	"11"	"SRR10763455"	"117370324807"	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
"83"	"BGV008223"	"SLC MEX"	"HND"	"Yoro"	"Morazán;Yoro"	"unknown"	NA	"13.91666667"	"-87.2"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"84"	"PI406890"	"SLC PER"	"HND"	NA	"toward El Paraiso, 1 km from Danli"	"unknown"	"Round, red fruits to 2 cm in diameter.(1976)Collected toward El Paraiso, 1 km from Danli."	"13.971247"	"-86.621684000000002"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	"PI406890"	NA	11070	"43"	"SRR10343557"	"89530253300"	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
"85"	"CATIE-11106-1"	"unassigned"	"HND"	"Salvador"	"unknown"	"unknown"	"no info"	"14.3"	"-88.166667000000004"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"86"	"BGV008067"	"SLC MEX"	"MEX"	"Guerrero"	"Acapulco de Juárez;Guerrero"	"unknown"	"Market. Fruits bright red, 13mm in diameter, used for cooking salsa"	"16.850000000000001"	"-99.9"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"87"	"BGV008061"	"SLC PER"	"MEX"	"Vera Cruz"	"Jamapa;Vera Cruz"	"unknown"	"Coffee experiment station"	"19.033333330000001"	"-96.233333329999994"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"88"	"BGV007894"	"SLC MEX"	"MEX"	"Puebla"	"Huauchinango; Puebla"	"Tomate"	"Huanchinango market, primitive cultivar"	"20.166666670000001"	"-98.05"	TRUE	NA	NA	"LA4738"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"89"	"BGV007899"	"SLC MEX"	"MEX"	"Puebla"	"Huauchinango; Puebla"	"Tomate riñón"	"Huanchinango market,kidney tomato"	"20.166666670000001"	"-98.05"	TRUE	NA	NA	"LA4740"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"90"	"BGV007900"	"SLC MEX"	"MEX"	"Puebla"	"Huauchinango; Puebla"	"Tomate"	"Huanchinango market, primitive cultivar"	"20.166666670000001"	"-98.05"	TRUE	NA	NA	"LA4741"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"91"	"BGV007902"	"SLC MEX"	"MEX"	"Puebla"	"mercado;Huanchinango;Puebla"	"Tomate Cuatomate;milpero"	"wild, spontaneous,Cuatomate ot tomato of \"milpa\""	"20.166666670000001"	"-98.05"	TRUE	NA	NA	"LA4743"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"92"	"BGV007901"	"SLC MEX"	"MEX"	"Puebla"	"Coahuila;Huanchinango;Puebla"	"Tomate Cuatomate;milpero"	"wild, spontaneous,Cuatomate ot tomato of \"milpa\""	"20.18333333"	"-98.05"	TRUE	NA	NA	"LA4742"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"93"	"BGV008058"	"SLC ECU"	"MEX"	"Campeche"	"Becal Ruins;Campeche"	"unknown"	"From wild plants in Becan ruins, Campeche, Mexico."	"20.45"	"-90.016666670000006"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"94"	"BGV012614"	"SLC MEX"	"MEX"	"Veracruz"	"Papantla de Olarte;Veracruz"	"unknown"	"LA1456. Wild species (year 1971)"	"20.45"	"-97.316666670000004"	TRUE	NA	NA	"LA4769"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"95"	"BGV007908"	"SLC MEX"	"MEX"	"San Luis de Potosí"	"Tehuetlan;San Luis de Potosí"	"Tomate chico"	"wild, wild, Tomato small, yellow fruit, 1,5 - 2 cm"	"21.05"	"-98.5"	TRUE	NA	NA	"LA4744"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"96"	"BGV007909"	"SLC MEX"	"MEX"	"Hidalgo"	"Huejutla;Hidalgo"	"Tomate"	"wildTomato, 1,5 - 2 cm"	"21.133333329999999"	"-98.416666669999998"	TRUE	NA	NA	"LA4745"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"97"	"BGV007921"	"SLC MEX"	"MEX"	"Querétaro"	"Ahuacatlán de Guadalupe;Querétaro"	"Tomate"	"wild, wild, >1 cm, espontaneous, to make sauce"	"21.2"	"-99.533333330000005"	TRUE	NA	NA	"LA4750"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"98"	"BGV007918"	"SLC MEX"	"MEX"	"Querétaro"	"Rioverdito;Querétaro"	"Tomate coyol"	"wild, wild, >1 cm, espontaneous, to make sauce"	"21.25"	"-99.116666670000001"	TRUE	NA	NA	"LA4748"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"99"	"BGV007920"	"SLC MEX"	"MEX"	"San Luis Potosí"	"El Balcón.Xilitla;San Luis Potosí"	"Tomate coyol"	"backyard, wild, Coyol, > 1 cm"	"21.333333329999999"	"-99.033333330000005"	TRUE	NA	NA	"LA4749"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"100"	"BGV007934"	"SLC MEX-CA-NSA"	"MEX"	"Nayarit"	"Sentispac;Nayarif"	"Tomate"	"wild, wild, 1 cm, espontaneous, to make sauce"	"21.8"	"-105.33333330000001"	TRUE	NA	NA	"LA4754"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"101"	"BGV007935"	"SLC MEX-CA-NSA"	"MEX"	"Nayarit"	"Santispac;Nayarif"	"Tomatillo"	"wild, wild, 1 cm, espontaneous, to make sauce"	"21.8"	"-105.33333330000001"	TRUE	NA	NA	"LA4755"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"102"	"BGV007910"	"SLC MEX"	"MEX"	"San Luis de Potosí"	"Palo de Arco;Ciudad Valles;San Luis de Potosí"	"Tomate coyolito"	"wild \"Coyolito\", 1,5 - 2 cm"	"21.9"	"-99.15"	TRUE	NA	NA	"LA4746"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"103"	"BGV007911"	"SLC MEX"	"MEX"	"San Luis de Potosí"	"Cuesta de los monos;Tamazunchate;San Luis Potosí"	"Tomate coyolito"	"wild, \"Coyolito\", 1,5 - 2 cm"	"21.983333330000001"	"-98.983333329999994"	TRUE	NA	NA	"LA4747"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"104"	"BGV008070"	"SLC MEX"	"MEX"	"Tamaulipas"	"Rio Tamesi;Tamaulipas"	"unknown"	"\"Coyote\" Yellow fruited wild tomato. Rio Tamesi. 1977"	"22.216666669999999"	"-97.85"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"105"	"BGV007933"	"SLC MEX-CA-NSA"	"MEX"	"Nayarit"	"Tecuala;Nayarif"	"Tomatillo"	"wild, wild, 1 cm, espontaneous, to make sauce"	"22.383333329999999"	"-105.45"	TRUE	NA	NA	"LA4753"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"106"	"BGV007927"	"SLC MEX-CA-NSA"	"MEX"	"Sinaloa"	"El Vergel.Culiacán;Sinaloa"	"Tomate"	"wild, wild, margin of water canal, spontaneous, 5-7 mm"	"24.716666669999999"	"-107.7833333"	TRUE	NA	NA	"LA4751"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"107"	"BGV007931"	"SLC MEX-CA-NSA"	"MEX"	"Sinaloa"	"La Biznaga.Ahomé;Sinaloa"	"Tomatillo"	"wild, wild, 1 cm, espontaneous, to make sauce"	"26.05"	"-109.3666667"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4752"	NA	NA	NA	NA	11891	"15"	"SRR10763451"	"66334287957"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"108"	"BGV008051"	"SLC MEX"	"MEX"	"Nuevo León"	"General Teran;Nuevo Leon"	"Jitomate silvestre"	"Jitomate silvestre', 1971"	"25.741263"	"-99.673722999999995"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"109"	"BGV008225"	"SLC PER"	"NIC"	"Chontales"	"Santo Tomás;Chontales"	"unknown"	"Vigorous plant. Fruit round, red to 1.5 cm in diameter. 1976. Collected on Cementary road out of Santo Tomas"	"12.016666669999999"	"-84.65"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	NA	NA	11285	"13"	"SRR10763453"	"46639450753"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"110"	"BGV008224"	"SLL"	"NIC"	NA	"Rio El Barco;, a 47 Km dirección Rama;Boaco"	"unknown"	"Flat red fruit to 2.5 cm in diameter. (1976). Collected along El Barco River, Boaco"	"12.05"	"-85.45"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"111"	"BGV008100"	"SLC PER"	"PER"	"Amazonas"	"Jumbilla;Amazonas"	"unknown"	"In a garden (1981).  Common name = \"tomate de campo\". Planted by natives, source of seed unknown"	"-5.9"	"-77.783333330000005"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"112"	"BGV015730"	"SLC PER"	"PER"	"San Martín"	"El Triunfo.Jepelacio.Moyobamba;San Martín"	"unknown"	"in an orchard as a weed"	"-6.1475"	"-76.838333329999998"	TRUE	NA	NA	"LA4788"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"113"	"BGV008095"	"SLC PER"	"PER"	"San Martín"	"Soritor;San Martín"	"unknown"	"Gardens (1981).Small SLC type fruit with 3 locules, 2 x 2 cm. 1981"	"-6.1333333330000004"	"-77.083333330000002"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"114"	"BGV008096"	"SLC PER"	"PER"	"San Martín"	"Casaria de Pacaisapa;San Martín"	"unknown"	"An orchard of mandarines. Small SLC type fruit with 2 locules 2.2 x 2 cm. General notes: Most of this stuff in Alto Mayo and Baso Mayo is bitter to my taste and to most others"	"-6.1833333330000002"	"-76.833333330000002"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"115"	"BGV013161"	"SLC PER"	"PER"	"San Martín"	"La Huarpia;San Martín"	"unknown"	"A garden (1981). Medium SLC type fruits with 2 locules 2.5 x 2.5 cm"	"-6.2166666670000001"	"-76.849999999999994"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	NA	NA	10024	"80"	"SRR10343554"	"53965206469"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"116"	"BGV014508"	"SLC PER"	"PER"	"San Martín"	"Alta Tangarana-Pueblo Nuevo.Tabalosos.Lamas;San Martín"	"unknown"	"the woman spread seeds on the soil. She doesn't take care of the plants"	"-6.3150000000000004"	"-76.701111109999999"	TRUE	NA	NA	"LA4777"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"117"	"BGV015727"	"SLC San Martin"	"PER"	"San Martín"	"Ponazapa.Alonso Alvarado.Lamas;San Martín"	"unknown"	"primitive cultivar in farmland"	"-6.3244444440000001"	"-76.68305556"	TRUE	NA	NA	"LA4787"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"118"	"BGV008098"	"SLC San Martin"	"PER"	"San Martín"	"Tabalosas;San Martín"	"unknown"	"In garden (1981). Chacra on N side of road with tomatitos coming up everywhere without planting.Today almost all campesinos say that the tomates del campo come up spontaneously and produce better than the grandes"	"-6.35"	"-76.650000000000006"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"119"	"BGV014514"	"SLC San Martin"	"PER"	"San Martín"	"Lamas.Lamas.Lamas;San Martín"	"unknown"	"weed in the backyard"	"-6.420277778"	"-76.517499999999998"	TRUE	NA	NA	"LA4778"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"120"	"BGV014515"	"SLC San Martin"	"PER"	"San Martín"	"Lamas.Lamas.Lamas, a 1 Km dirección SE;San Martín"	"unknown"	"primitive cultivar in farmland"	"-6.4336111110000003"	"-76.507499999999993"	TRUE	NA	NA	"LA4779"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"121"	"BGV014522"	"SLC San Martin"	"PER"	"San Martín"	"San Rafael del Rio Mayo.Cuñumbuqui.Lamas;San Martín"	"unknown"	"primitive cultivar in backyard"	"-6.4377777780000001"	"-76.580555559999993"	TRUE	NA	NA	"LA4783"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"122"	"BGV014516"	"SLC San Martin"	"PER"	"San Martín"	"Rumisapa.Rumisapa.Lamas;San Martín"	"unknown"	"primitive cultivar in backyard"	"-6.4491666670000001"	"-76.472777780000001"	TRUE	NA	NA	"LA4780"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"123"	"BGV015734"	"SLC San Martin"	"PER"	"San Martín"	"Rumisapa.Rumisapa.Lamas;San Martín"	"unknown"	"primitive cultivar in backyard"	"-6.4491666670000001"	"-76.472777780000001"	TRUE	NA	NA	"LA4789"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"124"	"BGV014518"	"SLC San Martin"	"PER"	"San Martín"	"Rumisapa.Rumisapa.Lamas;San Martín"	"unknown"	"primitive cultivar in backyard"	"-6.4494444440000001"	"-76.471666670000005"	TRUE	NA	NA	"LA4781"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"125"	"BGV014519"	"SLC San Martin"	"PER"	"San Martín"	"Rumisapa.Rumisapa.Lamas;San Martín"	"unknown"	"primitive cultivar in backyard"	"-6.4494444440000001"	"-76.471666670000005"	TRUE	NA	NA	"LA4782"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"126"	"BGV008065"	"SLC San Martin"	"PER"	"San Martín"	"Tarapoto;San Martín"	"unknown"	"Mercado de Abastos. 1975. Lot of 8-10 fruits, all cherry form, 3-5 cms. in diameter. Some quite pink [y]. Locally grown, and said to have disease tolerance in relation to esculentum varieties"	"-6.5"	"-76.349999999999994"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"127"	"BGV015726"	"SLC San Martin"	"PER"	"San Martín"	"Bello Horizonte.Tarapotó.San Martín;San Martín"	"unknown"	"backyard, adventitious plant"	"-6.5261111109999996"	"-76.301111109999994"	TRUE	NA	NA	"LA4786"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"128"	"BGV007981"	"SLC PER"	"PER"	"Ucayali"	"La Divisoria;;Ucayali"	"Tomate"	"no info"	"-9.0333333329999999"	"-74.483333329999994"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4757"	NA	NA	NA	NA	7567	"20"	"Pending"	"Pending"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"129"	"BGV008189"	"SLC PER"	"PER"	"Huanuco"	"Rio Huallaga;Tingo Maria;Huánuco"	"unknown"	"Collected along the Rio Huallaga, just above Tingo Maria. Fruit small, cherrylike; evidently an escape from cultivation (1938)"	"-9.9338700000000006"	"-76.680762000000001"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	NA	NA	13083	"16"	"Pending"	"Pending"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"130"	"BGV012625"	"SLC ECU"	"PER"	"Cuzco"	"Quillabamba;Cuzco"	"unknown"	NA	"-13"	"-72.533333330000005"	TRUE	NA	NA	"LA4770"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"131"	"BGV007992"	"SLC ECU"	"PER"	"Cuzco"	"Chilcachaca;Cuzco"	"unknown"	"ceras similar to SP"	"-13"	"-72.533333330000005"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4760"	NA	NA	NA	NA	17230	"4"	"Pending"	"Pending"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"132"	"BGV013945"	"SLC PER"	"PER"	"Cuzco"	"Pilcopata;Cuzco"	"unknown"	"In a garden, wild (1985)"	"-13.06666667"	"-71.166666669999998"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"133"	"BGV012640"	"SLC PER"	"PER"	"Apurímac"	"Hacienda Carmen;Apurímac"	"unknown"	NA	"-13.55"	"-72.616666670000001"	TRUE	NA	NA	"LA4774"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"134"	"BGV007989"	"SLC PER"	"PER"	"Apurímac"	"Molinopata;Apurímac"	"Tomate"	"no info"	"-13.633333329999999"	"-72.916666669999998"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4758"	NA	NA	NA	NA	10654	"14"	"SRR10763452"	"70163418505"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"135"	"BGV008106"	"SLC MEX"	"PER"	"Puno"	"Yanahuana;Puno"	"unknown"	"Home garden (1985).  One plant in dooryard garden with other vegetables and flowers. Typical SLC, with hairs, small flowers, stigmas barely exserted. Said to be spontaneous not sown. Fruit use desultory, said to be bitter. Photo of plant? General notes on SLC of San Juan del Oro region 10/29/1984: All = [?] SLC but with noted differences between collections. In most cases = single plants in dooryards, mostly not planted. None seen except in disturbed places, nearly always in gardens. Robust plants with highly divided leaves and good fruit set. Flowers generally tiny and scarcely or not exserted. Some claim flavor is good, others = bitter and used to cure chicken diseases. Km distances are all distances beyond San Juan del Oro."	"-14.25444444"	"-69.216666669999995"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"136"	"BGV007990"	"SLC PER"	"PER"	"Apurímac"	"Bellavista.Cotabambas;Apurímac"	"Tomate"	"no info"	"-13.55"	"-72.616666670000001"	TRUE	NA	NA	"LA4759"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"137"	"BGV008036"	"SLC PER"	"PER"	"Junín"	"Granja;Satipo;Junín"	"Tomate"	"Weed along irrigation dike, at foot of banana tree (year 1970)"	"-11.69197"	"-75.292643999999996"	TRUE	NA	NA	"LA4761"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"138"	"BGV008037"	"SLC PER"	"PER"	"Ayacucho"	"Hotel Oasis;San Francisco;Ayacucho"	"Tomate"	"Dooryard weed.  Hotel Oasis, San Francisco. 600 m. Dooryard of hotel, many plants seen, collected from only 1 plant. Said to result from the sowing of large fruited type. Probably spontaneous. Large 2.5 [cm diameter], 2 locules cherry, very hairy (1970)"	"-12.616667"	"73.791667000000004"	TRUE	NA	NA	"LA4762"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"139"	"BGV008041"	"SLC PER"	"PER"	"Cuzco"	"Paisanato;Cuzco"	"Tomate"	"Weed in coca plantation. Seeds collected from 20 plants. Sample sub-divided in 3 sub-samples. Some plants pear shaped fruits"	"-13"	"-72.533333330000005"	TRUE	NA	NA	"LA4763"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"140"	"BGV008042"	"unassigned"	"PER"	"Cuzco"	"Convento de Sivia;Pichari, a 3 Km dirección N;Cuzco"	"Tomate"	"Collected by Miguel Holle in various places on and near convent grounds. Sample sub-divided in 9 sub-samples. Surely it comes from cultivated tomato"	"-13"	"-72.533333330000005"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	"LA4764"	NA	NA	NA	NA	20401	"10"	"SRR10763456"	"94176006631"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"141"	"BGV008077"	"SLC PER"	"PER"	"Arequipa"	"Arequipa"	"unknown"	"3 plants along the edge of a corn field mixed with other weeds. Paisanos say not planted.  Exceedingly robust and vigorous but with very few fruits. Flowers also aborting. Leaves = c (potato leaf), and stems = h (hairless). Immature green fruit of 2.5 cm diameter, spherical and 2 locules. Flowers exceedingly small = red cherry of region. 1979."	"-15.456389"	"-74.445832999999993"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	FALSE
"142"	"BGV008108"	"SLC MEX-CA-NSA"	"PER"	"Madre de Dios"	"Yunguyo;Madre de Dios"	"unknown"	"In a chacra, as a weed in waste places (1985)"	"-12.037299000000001"	"-70.846772999999999"	TRUE	"SLC"	"S. lycopersicum var. cerasiforme"	NA	NA	NA	NA	NA	8686	"8"	"SRR10763458"	"83021621615"	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
"143"	"BGV012613"	"unassigned"	"PER"	"Ayacucho"	"Ayacucho"	"unknown"	"LA1311. Scattered weed in waste places near puebla. Collection Notes: The following notes apply to all LA1311 subunits. SAL395. 10/28/70. L. esculentum var. SLC. Santa Rosa Puebla. 12.1 miles South of San Francisco, at end of road, puebla of +/- 1000 people. On west side of road, behind dwellings, in waste places. Most abundant plant scrambling over ground, up walls, etc. #1-15 in a single population of +/- 50 plants, all in flower and ripe fruit. Fantastic array of types, hence individual notes and B/Wh photos. Suspect largely selfing, thus several may be repeats. Progeny tests should be interesting. Variation seen in leaf shape, hairiness (0, 1/2, + types), flower size, leaf color, fruit size, locule number (2-fasc.), shape,(spherical, oblate, slightly elongate). In separate groups to the west and higher ground collected several additional types that included plum and extra fasc. Types. Several plants said to be over 1 year old, another plant at least 3 x 4 meters dimension, extremely vigorous and productive. No pests, no pollinators seen. [Seed from 19 plants.] SAL395-1 moderately divided, hairs present, flowers [stigmas exserted] 0.5, 2 locules, cherry shape."	"-12.616667"	"73.791667000000004"	TRUE	NA	NA	"LA4768"	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
"144"	"LA2309"	"SLC San Martin"	"PER"	"San Martín"	"Puerto Santa Cruz"	"unknown"	"In a garden (1981). in jardin behind a salt cleaning plant. One = SLC, the others two small oblate fruits. Plants typical of regi"	"-6.4491666670000001"	"-76.472777780000001"	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	FALSE	NA	NA	TRUE
